City,Original Equipment Manufacturer,Car,Year,Price,Kms Driven,Owner,Fuel Type,Transmission,Mileage,Max Power,Engine
Delhi,Nissan,Nissan Magnite,2021,7.33,46318.0,1,Petrol,Manual,18.75,71.02,999.0
Delhi,Maruti,Maruti Ciaz,2023,10.75,7359.0,1,Petrol,Manual,20.65,103.25,1462.0
Delhi,Mercedes-Benz,Mercedes-Benz GLC,2022,59.99,35060.0,1,Diesel,Automatic,,194.0,1950.0
Delhi,BMW,BMW X1,2020,31.0,22060.0,1,Diesel,Automatic,17.05,188.0,1995.0
Delhi,BMW,BMW 3 Series GT,2017,31.0,68060.0,1,Petrol,Automatic,15.34,248.0,1998.0
Delhi,Maruti,Maruti Vitara Brezza,2017,6.99,27000.0,1,Diesel,Manual,24.3,88.5,1248.0
Delhi,Hyundai,Hyundai Accent,2010,0.8,53000.0,2,Petrol,Manual,13.2,94.0,1495.0
Delhi,Honda,Honda Amaze,2013,2.5,50000.0,1,Diesel,Manual,25.8,98.6,1498.0
Delhi,Toyota,Toyota Corolla Altis,2010,2.4,120000.0,4,Cng,Manual,14.53,138.0,1798.0
Delhi,Mercedes-Benz,Mercedes-Benz C-Class,2020,39.65,15000.0,1,Diesel,Automatic,12.6,194.0,1950.0
Delhi,Honda,Honda City,2015,5.78,99373.0,1,Petrol,Manual,17.4,117.3,1497.0
Delhi,Ford,Ford Ecosport,2016,2.65,120000.0,1,Diesel,Manual,22.77,98.59,1498.0
Delhi,Maruti,Maruti Alto 800,2017,3.06,11815.0,1,Petrol,Manual,22.05,47.33,796.0
Delhi,Maruti,Maruti Swift Dzire,2016,5.49,39412.0,1,Petrol,Manual,21.21,81.8,1197.0
Delhi,Maruti,Maruti Baleno,2016,4.5,60000.0,2,Petrol,Manual,21.4,83.1,1197.0
Delhi,Maruti,Maruti Swift,2018,5.36,33015.0,1,Petrol,Manual,22.38,88.5,1197.0
Delhi,Honda,Honda Brio,2012,2.35,44371.0,2,Petrol,Manual,19.4,86.8,1198.0
Delhi,Toyota,Toyota Land Cruiser 300,2023,,3500.0,1,Diesel,Automatic,,304.41,3346.0
Delhi,Maruti,Maruti Wagon R,2013,3.04,39045.0,1,Petrol,Manual,18.9,67.1,998.0
Delhi,Hyundai,Hyundai i10,2013,2.95,49000.0,1,Petrol,Manual,19.81,68.05,1086.0
Delhi,Honda,Honda City,2021,12.96,7936.0,1,Petrol,Automatic,18.3,119.35,1498.0
Delhi,Audi,Audi A6,2014,10.75,66000.0,2,Diesel,Automatic,17.68,174.33,1968.0
Delhi,Hyundai,Hyundai EON,2016,2.95,65739.0,1,Petrol,Manual,21.1,55.2,814.0
Delhi,Maruti,Maruti Celerio,2016,4.25,52407.0,1,Petrol,Automatic,23.1,67.04,998.0
Delhi,Hyundai,Hyundai i10,2011,3.5,30000.0,1,Petrol,Automatic,16.95,78.9,1197.0
Delhi,BMW,BMW 5 Series,2018,43.75,48000.0,1,Diesel,Automatic,17.42,261.49,2993.0
Delhi,Maruti,Maruti Wagon R,2013,2.75,86816.0,1,Petrol,Manual,21.79,67.05,998.0
Delhi,Toyota,Toyota Etios Liva,2015,4.15,63000.0,1,Petrol,Manual,17.71,78.9,1197.0
Delhi,Tata,Tata Tiago,2018,4.65,67000.0,1,Petrol,Manual,23.84,84.0,1199.0
Delhi,Audi,Audi A4,2014,9.75,59000.0,2,Diesel,Automatic,17.11,174.33,1968.0
Delhi,Hyundai,Hyundai i20,2016,5.45,68838.0,1,Petrol,Manual,18.6,81.83,1197.0
Delhi,Hyundai,Hyundai Grand i10,2017,5.1,46835.0,1,Petrol,Manual,18.9,81.86,1197.0
Delhi,Honda,Honda City,2022,14.03,5242.0,2,Petrol,Automatic,18.3,119.35,1498.0
Delhi,Maruti,Maruti Baleno,2022,7.49,17457.0,1,Petrol,Manual,22.35,88.5,1197.0
Delhi,Honda,Honda Amaze,2015,4.35,62789.0,1,Petrol,Manual,18.0,86.7,1198.0
Delhi,Maruti,Maruti Alto K10,2016,3.46,33618.0,1,Petrol,Automatic,23.95,67.05,998.0
Delhi,Honda,Honda City,2010,2.05,75946.0,1,Petrol,Manual,17.0,,1497.0
Delhi,Toyota,Toyota Fortuner,2013,9.7,230000.0,1,Diesel,Manual,13.0,168.5,2982.0
Delhi,Maruti,Maruti Wagon R,2013,2.57,87208.0,1,Petrol,Manual,20.51,67.04,998.0
Delhi,Datsun,Datsun RediGO,2016,2.75,42736.0,1,Petrol,Manual,22.5,67.0,999.0
Delhi,Toyota,Toyota Etios,2011,2.29,55556.0,1,Petrol,Manual,17.6,88.73,1496.0
Delhi,Maruti,Maruti Brezza,2023,12.5,2054.0,1,Petrol,Manual,17.38,101.65,1462.0
Delhi,Mercedes-Benz,Mercedes-Benz E-Class,2023,77.5,1700.0,1,Petrol,Automatic,15.0,194.44,1991.0
Delhi,Kia,Kia Seltos,2021,17.25,30120.0,1,Petrol,Automatic,16.5,138.08,1353.0
Delhi,Hyundai,Hyundai Verna,2011,3.49,32000.0,1,Petrol,Manual,17.1,121.3,1591.0
Delhi,Toyota,Toyota Fortuner Legender,2023,55.0,1200.0,1,Diesel,Automatic,,201.15,2755.0
Delhi,Audi,Audi Q2,2021,31.45,9600.0,1,Petrol,Automatic,,187.74,1984.0
Delhi,Honda,Honda City,2017,6.99,70000.0,1,Petrol,Manual,17.8,117.3,1497.0
Delhi,Toyota,Toyota Fortuner,2014,12.75,85000.0,1,Diesel,Automatic,12.55,168.5,2982.0
Delhi,Maruti,Maruti Wagon R,2019,5.65,40000.0,1,Petrol,Automatic,21.5,81.8,1197.0
Delhi,Maruti,Maruti Baleno,2019,7.22,14163.0,1,Petrol,Manual,21.4,83.1,1197.0
Delhi,Mahindra,Mahindra Thar,2022,16.85,15000.0,1,Diesel,Manual,15.2,130.0,2184.0
Delhi,Hyundai,Hyundai Aura,2020,8.04,4764.0,1,Petrol,Manual,20.5,81.86,1197.0
Delhi,MG,MG Gloster,2023,43.0,20000.0,1,Diesel,Automatic,12.04,212.55,1996.0
Delhi,Toyota,Toyota Innova Crysta,2022,22.75,7600.0,1,Petrol,Manual,8.0,163.6,2694.0
Delhi,Honda,Honda City,2016,7.42,69815.0,1,Petrol,Automatic,18.0,117.3,1497.0
Delhi,Hyundai,Hyundai Creta,2018,9.1,82000.0,1,Diesel,Manual,22.1,88.7,1396.0
Delhi,BMW,BMW X1,2021,40.0,8400.0,1,Petrol,Automatic,14.82,257.47,1998.0
Delhi,Maruti,Maruti Swift,2013,3.15,75463.0,1,Petrol,Manual,22.38,88.5,1197.0
Delhi,Maruti,Maruti Wagon R,2013,2.31,66000.0,1,Cng,Manual,33.54,67.04,998.0
Delhi,Maruti,Maruti Baleno,2017,5.57,22091.0,1,Petrol,Manual,21.4,83.1,1197.0
Delhi,BMW,BMW 6 Series,2019,57.75,32000.0,1,Diesel,Automatic,17.09,261.4,2993.0
Delhi,Hyundai,Hyundai i10,2012,2.31,65000.0,2,Petrol,Manual,19.81,68.05,1086.0
Delhi,Tata,Tata Tiago,2016,3.69,66000.0,1,Petrol,Manual,23.84,84.0,1199.0
Delhi,BMW,BMW X5,2019,52.5,25000.0,1,Diesel,Automatic,15.97,258.0,2993.0
Delhi,Ford,Ford Endeavour,2018,26.75,110000.0,1,Diesel,Automatic,10.91,197.0,3198.0
Delhi,MG,MG Astor,2022,11.5,15000.0,1,Petrol,Manual,,108.49,1498.0
Delhi,Maruti,Maruti Baleno,2021,7.0,30000.0,1,Petrol,Manual,21.4,83.1,1197.0
Delhi,Kia,Kia Seltos,2021,13.0,47000.0,1,Diesel,Automatic,17.8,113.42,1493.0
Delhi,BMW,BMW X1,2023,54.9,6000.0,1,Diesel,Automatic,20.37,147.51,1995.0
Delhi,Maruti,Maruti Baleno,2020,8.05,35854.0,2,Petrol,Automatic,21.4,83.1,1197.0
Delhi,Tata,Tata Nexon,2018,7.35,43623.0,1,Petrol,Manual,17.0,108.5,1198.0
Delhi,Toyota,Toyota Etios,2015,4.41,64229.0,2,Petrol,Manual,16.78,88.73,1496.0
Delhi,Land Rover,Land Rover Discovery Sport,2021,55.75,33000.0,1,Diesel,Automatic,,245.4,1999.0
Delhi,Ford,Ford Endeavour,2019,28.9,59605.0,2,Diesel,Automatic,10.91,197.0,3198.0
Delhi,Renault,Renault KWID,2019,3.97,2997.0,1,Petrol,Manual,23.01,67.0,999.0
Delhi,Renault,Renault KWID,2021,4.55,9606.0,1,Petrol,Manual,21.74,67.0,999.0
Delhi,Mercedes-Benz,Mercedes-Benz S-Class,2015,38.5,75000.0,1,Diesel,Automatic,13.5,254.79,2987.0
Delhi,Honda,Honda Amaze,2020,7.13,41898.0,2,Petrol,Automatic,19.0,88.76,1199.0
Delhi,Toyota,Toyota Glanza,2021,7.37,23159.0,1,Petrol,Manual,21.01,81.8,1197.0
Delhi,Ford,Ford Ecosport,2016,5.4,53488.0,1,Petrol,Manual,15.85,110.4,1499.0
Delhi,Toyota,Toyota Innova Crysta,2019,17.49,29000.0,1,Diesel,Manual,13.68,147.51,2393.0
Delhi,MG,MG Hector Plus,2023,22.0,6000.0,1,Petrol,Automatic,12.34,141.0,1451.0
Delhi,Maruti,Maruti Swift Dzire,2019,6.27,68192.0,1,Petrol,Manual,21.21,81.8,1197.0
Delhi,Kia,Kia Seltos,2023,15.65,600.0,1,Petrol,Manual,16.8,113.43,1497.0
Delhi,Jaguar,Jaguar XF,2020,46.25,13000.0,1,Petrol,Automatic,10.8,197.0,1997.0
Delhi,Maruti,Maruti Vitara Brezza,2018,7.72,67756.0,1,Diesel,Manual,24.3,88.5,1248.0
Delhi,Maruti,Maruti SX4 S Cross,2017,5.87,83811.0,1,Diesel,Manual,25.1,88.5,1248.0
Delhi,Maruti,Maruti Celerio,2016,4.1,68000.0,1,Cng,Manual,31.79,58.2,998.0
Delhi,Maruti,Maruti Swift,2022,6.99,4100.0,1,Petrol,Manual,22.38,88.5,1197.0
Delhi,Maruti,Maruti Swift Dzire,2020,6.42,46243.0,1,Petrol,Manual,21.21,81.8,1197.0
Delhi,Mercedes-Benz,Mercedes-Benz CLS-Class,2014,27.0,37000.0,1,Petrol,Automatic,9.26,306.0,3498.0
Delhi,Nissan,Nissan Micra,2015,3.66,52123.0,2,Petrol,Automatic,19.34,76.0,1198.0
Delhi,Mercedes-Benz,Mercedes-Benz GLS,2016,49.5,66000.0,2,Diesel,Automatic,11.0,258.0,2987.0
Delhi,Hyundai,Hyundai Grand i10,2015,4.47,23690.0,1,Petrol,Manual,18.9,81.86,1197.0
Delhi,Maruti,Maruti Alto 800,2016,2.62,70879.0,1,Petrol,Manual,22.05,47.33,796.0
Delhi,Volkswagen,Volkswagen Polo,2012,2.65,42000.0,1,Petrol,Manual,16.47,73.9,1198.0
Delhi,Jaguar,Jaguar F-Pace,2018,38.75,56000.0,2,Diesel,Automatic,16.38,177.0,1999.0
Delhi,Honda,Honda City,2017,7.61,12651.0,2,Petrol,Manual,17.8,117.3,1497.0
Delhi,Honda,Honda Amaze,2016,4.3,61000.0,1,Petrol,Manual,17.8,86.7,1198.0
Delhi,Maruti,Maruti Celerio,2018,4.01,98705.0,1,Cng,Manual,35.6,55.92,998.0
Delhi,Kia,Kia Carnival,2020,29.5,62000.0,1,Diesel,Automatic,14.11,197.26,2199.0
Delhi,Honda,Honda Amaze,2014,3.8,28000.0,1,Petrol,Manual,18.0,86.7,1198.0
Delhi,Mahindra,Mahindra Bolero Power Plus,2020,8.25,36000.0,1,Diesel,Manual,16.5,70.0,1493.0
Delhi,Maruti,Maruti Swift Dzire,2017,6.35,32000.0,1,Diesel,Manual,28.4,74.02,1248.0
Delhi,BMW,BMW X1,2017,22.5,38000.0,1,Diesel,Automatic,20.68,188.0,1995.0
Delhi,Maruti,Maruti Alto K10,2017,3.4,33000.0,1,Petrol,Manual,23.95,67.1,998.0
Delhi,Hyundai,Hyundai Verna,2018,9.5,68045.0,1,Diesel,Automatic,22.0,126.2,1582.0
Delhi,Mahindra,Mahindra Scorpio Classic,2022,18.25,12000.0,1,Diesel,Manual,,130.07,2184.0
Delhi,Mercedes-Benz,Mercedes-Benz GLC,2023,72.0,4000.0,1,Diesel,Automatic,,194.0,1950.0
Delhi,Maruti,Maruti Wagon R,2018,3.92,19765.0,1,Petrol,Manual,20.51,67.04,998.0
Delhi,Mahindra,Mahindra XUV300,2021,12.05,7076.0,1,Petrol,Manual,16.82,108.62,1197.0
Delhi,Honda,Honda City,2017,7.43,30560.0,1,Petrol,Manual,17.8,117.3,1497.0
Delhi,Jaguar,Jaguar XE,2020,33.75,5000.0,1,Diesel,Automatic,,177.0,1999.0
Delhi,Maruti,Maruti Celerio,2018,4.85,47944.0,1,Cng,Manual,31.79,58.33,998.0
Delhi,Hyundai,Hyundai Creta,2016,8.79,78550.0,1,Petrol,Automatic,13.0,121.3,1591.0
Delhi,Hyundai,Hyundai Tucson,2017,10.5,65000.0,1,Petrol,Automatic,12.95,152.88,1999.0
Delhi,Kia,Kia Seltos,2022,19.8,32000.0,1,Diesel,Automatic,18.0,113.43,1493.0
Delhi,Honda,Honda Amaze,2017,4.62,58996.0,2,Petrol,Manual,19.5,88.76,1199.0
Delhi,Jaguar,Jaguar XE,2018,26.5,34000.0,2,Diesel,Automatic,13.5,177.0,1999.0
Delhi,Hyundai,Hyundai i20,2015,5.09,59537.0,2,Petrol,Manual,18.6,81.83,1197.0
Delhi,Maruti,Maruti Wagon R,2022,5.3,9314.0,1,Petrol,Manual,21.79,67.05,998.0
Delhi,Nissan,Nissan Kicks,2019,7.0,60000.0,2,Petrol,Manual,,104.55,1498.0
Delhi,Honda,Honda Amaze,2014,3.1,41684.0,1,Petrol,Manual,18.6,88.76,1199.0
Delhi,Audi,Audi A4,2011,7.0,70000.0,3,Petrol,Automatic,12.3,163.2,1781.0
Delhi,Toyota,Toyota Etios Liva,2016,4.4,51607.0,1,Petrol,Manual,18.16,78.9,1197.0
Delhi,Tata,Tata Zest,2015,4.0,90000.0,1,Diesel,Manual,20.65,88.7,1248.0
Delhi,Kia,Kia Carnival,2020,30.5,30000.0,1,Diesel,Automatic,14.11,197.26,2199.0
Delhi,Mahindra,Mahindra Thar,2022,15.75,40000.0,1,Diesel,Manual,15.2,130.0,2184.0
Delhi,Mercedes-Benz,Mercedes-Benz GLC,2020,49.95,35000.0,1,Diesel,Automatic,,194.0,1950.0
Delhi,Maruti,Maruti Swift,2013,3.6,97672.0,1,Petrol,Manual,22.38,88.5,1197.0
Delhi,Hyundai,Hyundai Verna,2014,3.6,90000.0,3,Petrol,Manual,17.01,121.3,1591.0
Delhi,Nissan,Nissan Micra,2015,3.44,68740.0,2,Petrol,Manual,18.06,75.0,1198.0
Delhi,Mercedes-Benz,Mercedes-Benz C-Class,2018,35.65,37000.0,1,Petrol,Automatic,14.74,184.0,1991.0
Delhi,Maruti,Maruti Ciaz,2017,6.0,40000.0,1,Diesel,Manual,28.09,88.5,1248.0
Delhi,Honda,Honda Amaze,2015,3.4,86245.0,2,Petrol,Manual,18.0,86.7,1198.0
Delhi,Volkswagen,Volkswagen Polo,2016,6.75,40000.0,2,Petrol,Automatic,17.21,103.5,1197.0
Delhi,BMW,BMW 3 Series GT,2020,43.75,15000.0,2,Petrol,Automatic,15.34,248.0,1998.0
Delhi,Maruti,Maruti Alto 800,2016,2.94,60896.0,2,Petrol,Manual,22.05,47.33,796.0
Delhi,Honda,Honda City,2013,3.75,60000.0,1,Petrol,Manual,16.8,116.3,1497.0
Delhi,Maruti,Maruti Swift Dzire,2021,8.01,18340.0,2,Petrol,Automatic,22.61,88.5,1197.0
Delhi,Jeep,Jeep Compass,2022,29.0,20000.0,1,Diesel,Automatic,14.9,167.67,1956.0
Delhi,Hyundai,Hyundai Creta,2017,8.0,70000.0,2,Diesel,Automatic,17.01,126.2,1582.0
Delhi,Maruti,Maruti Wagon R,2015,3.13,75000.0,1,Cng,Manual,33.54,67.04,998.0
Delhi,Honda,Honda WR-V,2017,5.1,40000.0,1,Petrol,Manual,17.5,88.7,1199.0
Delhi,Audi,Audi Q3,2014,11.25,57000.0,2,Diesel,Automatic,15.73,174.33,1968.0
Delhi,Maruti,Maruti Baleno,2016,4.55,48000.0,1,Petrol,Manual,21.4,83.1,1197.0
Delhi,Honda,Honda City,2011,3.0,120000.0,1,Petrol,Manual,17.0,,1497.0
Delhi,Ford,Ford Ecosport,2017,7.25,25000.0,1,Petrol,Automatic,14.7,120.69,1496.0
Delhi,Toyota,Toyota Innova Crysta,2021,23.25,29000.0,1,Diesel,Automatic,12.0,148.0,2393.0
Delhi,Ford,Ford Figo,2019,5.15,63176.0,1,Diesel,Manual,25.83,99.0,1498.0
Delhi,Audi,Audi A4,2021,40.0,24000.0,1,Petrol,Automatic,17.42,187.74,1998.0
Delhi,Renault,Renault KWID,2020,4.18,22820.0,1,Petrol,Manual,21.74,67.0,999.0
Delhi,Land Rover,Land Rover Range Rover Evoque,2022,76.0,5000.0,1,Diesel,Automatic,,246.74,1997.0
Delhi,Hyundai,Hyundai i10,2009,2.0,30000.0,1,Petrol,Manual,20.36,78.9,1197.0
Delhi,Maruti,Maruti Swift Dzire,2017,6.85,74538.0,1,Petrol,Automatic,21.21,81.8,1197.0
Delhi,Mercedes-Benz,Mercedes-Benz GLC,2019,36.0,40000.0,1,Petrol,Automatic,11.5,245.0,1991.0
Delhi,Maruti,Maruti Alto 800,2018,2.89,45399.0,1,Petrol,Manual,22.05,47.33,796.0
Delhi,Volkswagen,Volkswagen Ameo,2018,6.1,24940.0,2,Petrol,Manual,19.44,75.0,999.0
Delhi,Hyundai,Hyundai Creta,2019,14.0,22000.0,1,Diesel,Automatic,17.01,126.2,1582.0
Delhi,Honda,Honda Amaze,2014,3.23,98681.0,1,Petrol,Manual,18.0,86.7,1198.0
Delhi,Mercedes-Benz,Mercedes-Benz GLE,2023,95.0,6000.0,1,Diesel,Automatic,,241.38,1950.0
Delhi,Maruti,Maruti Baleno,2017,5.25,40000.0,1,Petrol,Manual,21.01,81.8,1197.0
Delhi,Honda,Honda WR-V,2018,7.25,58000.0,1,Diesel,Manual,25.5,98.6,1498.0
Delhi,Hyundai,Hyundai i20,2015,4.25,75000.0,1,Diesel,Manual,22.54,88.73,1396.0
Delhi,Ford,Ford Ecosport,2014,3.5,76000.0,1,Diesel,Manual,22.7,89.84,1498.0
Delhi,Renault,Renault KWID,2017,3.25,60000.0,1,Petrol,Automatic,24.04,67.0,999.0
Delhi,Honda,Honda City,2016,6.75,58000.0,1,Petrol,Automatic,18.0,117.3,1497.0
Delhi,Volkswagen,Volkswagen Jetta,2013,4.15,80000.0,2,Petrol,Manual,14.69,120.3,1390.0
Delhi,Volvo,Volvo S90,2018,38.75,20000.0,1,Diesel,Automatic,18.0,190.0,1969.0
Delhi,Maruti,Maruti Baleno,2017,5.89,42841.0,1,Petrol,Manual,21.4,83.1,1197.0
Delhi,Maruti,Maruti Vitara Brezza,2017,6.5,67000.0,1,Diesel,Manual,24.3,88.5,1248.0
Delhi,Maruti,Maruti XL6,2020,10.27,26000.0,1,Petrol,Manual,19.01,103.2,1462.0
Delhi,Maruti,Maruti Wagon R,2017,3.75,40000.0,1,Petrol,Manual,18.9,67.1,998.0
Delhi,Mahindra,Mahindra XUV500,2019,13.0,60000.0,1,Diesel,Manual,15.1,152.87,2179.0
Delhi,Hyundai,Hyundai Verna,2015,9.03,37140.0,2,Petrol,Manual,17.01,121.3,1591.0
Delhi,Maruti,Maruti Celerio,2018,3.5,120000.0,1,Cng,Manual,31.79,58.33,998.0
Delhi,Toyota,Toyota Fortuner,2018,28.5,74000.0,1,Diesel,Automatic,12.9,174.5,2755.0
Delhi,Hyundai,Hyundai i20,2021,9.04,16430.0,1,Petrol,Manual,21.0,81.8,1197.0
Delhi,Toyota,Toyota Urban cruiser,2022,9.5,10000.0,1,Petrol,Manual,17.03,103.26,1462.0
Delhi,Honda,Honda City,2017,9.49,63054.0,1,Petrol,Automatic,18.0,117.6,1497.0
Delhi,Skoda,Skoda Superb,2022,39.0,12000.0,1,Petrol,Automatic,15.1,187.74,1984.0
Delhi,Mercedes-Benz,Mercedes-Benz E-Class,2022,74.0,13000.0,1,Diesel,Automatic,16.1,191.76,1950.0
Delhi,Hyundai,Hyundai Creta,2018,10.99,32000.0,2,Diesel,Automatic,17.01,126.2,1582.0
Delhi,Hyundai,Hyundai Creta,2022,15.11,3500.0,1,Petrol,Manual,,113.18,1497.0
Delhi,Mercedes-Benz,Mercedes-Benz SLC,2017,64.75,7023.0,1,Petrol,Automatic,19.0,362.07,2996.0
Delhi,Mercedes-Benz,Mercedes-Benz GLE,2022,92.0,5000.0,1,Diesel,Automatic,,241.38,1950.0
Delhi,Mercedes-Benz,Mercedes-Benz A-Class Limousine,2021,40.0,11000.0,1,Petrol,Automatic,,160.92,1332.0
Delhi,Mercedes-Benz,Mercedes-Benz C-Class,2020,42.5,11000.0,1,Petrol,Automatic,11.9,201.15,1950.0
Delhi,Maruti,Maruti Swift,2017,4.22,50629.0,1,Petrol,Manual,22.38,88.5,1197.0
Delhi,Maruti,Maruti Baleno,2019,6.78,63534.0,1,Petrol,Automatic,21.4,83.1,1197.0
Delhi,Hyundai,Hyundai EON,2018,3.0,52000.0,1,Petrol,Manual,20.3,68.05,998.0
Delhi,Maruti,Maruti Alto 800,2022,4.96,33695.0,1,Cng,Manual,31.59,40.36,796.0
Delhi,Honda,Honda Jazz,2015,4.63,68744.0,1,Petrol,Automatic,19.0,88.7,1199.0
Delhi,Honda,Honda City,2013,4.55,70000.0,1,Petrol,Manual,16.8,116.3,1497.0
Delhi,Tata,Tata Tiago,2020,7.51,9540.0,1,Petrol,Automatic,23.84,83.83,1199.0
Delhi,Maruti,Maruti Ciaz,2017,7.75,45000.0,1,Petrol,Automatic,19.12,91.1,1373.0
Delhi,Maruti,Maruti Baleno,2019,6.78,36861.0,1,Petrol,Manual,21.4,83.1,1197.0
Delhi,Ford,Ford Ecosport,2017,5.5,68000.0,1,Petrol,Manual,15.9,120.69,1496.0
Delhi,Maruti,Maruti Swift Dzire,2014,3.9,68000.0,1,Petrol,Manual,19.1,85.8,1197.0
Delhi,Maruti,Maruti Swift,2015,3.95,38000.0,1,Petrol,Manual,21.21,81.8,1197.0
Delhi,Renault,Renault KWID,2017,2.95,39000.0,1,Petrol,Manual,23.01,67.0,999.0
Delhi,Volkswagen,Volkswagen Polo,2017,5.99,40000.0,1,Petrol,Manual,16.2,74.0,1199.0
Delhi,MG,MG Hector Plus,2020,17.49,18000.0,1,Petrol,Automatic,11.67,141.0,1451.0
Delhi,Maruti,Maruti Wagon R,2019,3.99,60000.0,1,Petrol,Automatic,20.51,67.0,998.0
Delhi,Ford,Ford Aspire,2018,4.49,40000.0,1,Diesel,Manual,25.83,99.0,1498.0
Delhi,Maruti,Maruti Alto K10,2018,3.0,68000.0,1,Petrol,Manual,23.95,67.05,998.0
Delhi,Maruti,Maruti Ignis,2017,4.49,40000.0,2,Petrol,Manual,20.89,81.8,1197.0
Delhi,Maruti,Maruti Wagon R,2014,2.95,37000.0,1,Petrol,Manual,21.79,67.05,998.0
Delhi,Maruti,Maruti Swift Dzire,2018,6.49,21912.0,1,Petrol,Automatic,21.21,81.8,1197.0
Delhi,Hyundai,Hyundai i10,2013,2.74,74564.0,1,Petrol,Manual,20.36,78.9,1197.0
Delhi,Maruti,Maruti Alto 800,2019,3.75,48000.0,1,Petrol,Manual,24.7,47.3,796.0
Delhi,Honda,Honda City,2017,8.01,96758.0,1,Petrol,Automatic,18.0,117.3,1497.0
Delhi,Honda,Honda Amaze,2018,5.91,60341.0,1,Diesel,Manual,25.8,98.6,1498.0
Delhi,Maruti,Maruti Swift,2017,4.34,36973.0,1,Petrol,Manual,20.4,83.11,1197.0
Delhi,Maruti,Maruti Ciaz,2017,6.99,39000.0,1,Diesel,Manual,28.09,88.5,1248.0
Delhi,Maruti,Maruti Wagon R,2013,2.71,52514.0,1,Petrol,Manual,18.9,67.1,998.0
Delhi,Maruti,Maruti Wagon R,2022,5.55,13001.0,1,Petrol,Manual,21.5,81.8,1197.0
Delhi,Hyundai,Hyundai Creta,2018,8.25,72000.0,1,Diesel,Manual,22.1,88.7,1396.0
Delhi,Ford,Ford Ecosport,2017,5.99,62000.0,1,Petrol,Manual,15.9,120.69,1496.0
Delhi,Toyota,Toyota Etios,2017,4.81,34000.0,1,Petrol,Manual,16.78,88.73,1496.0
Delhi,Honda,Honda Amaze,2015,3.85,67000.0,1,Petrol,Manual,18.0,86.7,1198.0
Delhi,Volkswagen,Volkswagen Polo,2019,6.99,45000.0,1,Petrol,Manual,18.78,75.0,999.0
Delhi,Maruti,Maruti Swift Dzire,2013,3.31,64000.0,1,Petrol,Manual,20.85,83.14,1197.0
Delhi,Chevrolet,Chevrolet Beat,2013,1.78,58000.0,2,Petrol,Manual,18.6,79.4,1199.0
Delhi,Hyundai,Hyundai Creta,2017,9.25,48000.0,2,Petrol,Automatic,14.8,121.3,1591.0
Delhi,Maruti,Maruti Ritz,2013,2.9,70000.0,1,Petrol,Manual,18.5,85.8,1197.0
Delhi,Maruti,Maruti Ciaz,2017,5.7,59863.0,2,Petrol,Automatic,19.12,91.1,1373.0
Delhi,Maruti,Maruti Alto 800,2022,4.92,18468.0,1,Cng,Manual,31.59,40.36,796.0
Delhi,Ford,Ford Freestyle,2018,5.3,42173.0,2,Petrol,Manual,19.0,94.68,1194.0
Delhi,Ford,Ford Ecosport,2015,4.65,68631.0,2,Petrol,Automatic,14.7,120.69,1496.0
Delhi,Maruti,Maruti Alto 800,2021,3.51,18833.0,1,Petrol,Manual,22.05,47.33,796.0
Delhi,Maruti,Maruti Ignis,2021,5.15,55418.0,1,Petrol,Manual,20.89,81.8,1197.0
Delhi,Maruti,Maruti Wagon R,2013,2.25,20000.0,1,Petrol,Manual,20.51,67.04,998.0
Delhi,Renault,Renault Triber,2020,6.2,53400.0,1,Petrol,Manual,20.0,71.01,999.0
Delhi,Renault,Renault KWID,2018,3.49,25000.0,1,Petrol,Manual,23.01,67.0,999.0
Delhi,Jeep,Jeep Compass,2019,13.85,87576.0,1,Petrol,Automatic,14.1,160.77,1368.0
Delhi,Honda,Honda Brio,2014,2.9,58000.0,1,Petrol,Manual,19.4,86.8,1198.0
Delhi,Datsun,Datsun GO Plus,2015,2.85,75000.0,1,Petrol,Manual,19.44,67.0,1198.0
Delhi,Volkswagen,Volkswagen Vento,2013,3.3,69000.0,1,Petrol,Automatic,14.8,,1598.0
Delhi,Mahindra,Mahindra Thar,2015,5.49,20000.0,1,Diesel,Manual,16.55,105.0,2498.0
Delhi,Maruti,Maruti Alto 800,2020,3.65,45000.0,1,Petrol,Manual,22.05,47.33,796.0
Delhi,Maruti,Maruti Swift Dzire Tour,2021,6.5,20000.0,1,Cng,Manual,26.55,,1197.0
Delhi,Maruti,Maruti SX4 S Cross,2015,4.49,70000.0,1,Diesel,Manual,23.65,88.5,1248.0
Delhi,Honda,Honda Jazz,2017,5.99,72000.0,1,Petrol,Automatic,19.0,88.7,1199.0
Delhi,MG,MG Gloster,2023,46.45,7800.0,0,Diesel,Automatic,12.04,212.55,1996.0
Delhi,Tata,Tata Tiago,2020,4.99,25000.0,1,Petrol,Manual,20.09,84.82,1199.0
Delhi,Lexus,Lexus RX,2020,88.0,19000.0,1,Petrol,Automatic,18.8,258.81,3456.0
Delhi,Skoda,Skoda Slavia,2022,13.58,11332.0,1,Petrol,Automatic,18.07,113.98,999.0
Delhi,Maruti,Maruti Baleno,2016,5.6,25456.0,1,Petrol,Manual,21.4,83.1,1197.0
Delhi,Maruti,Maruti Wagon R,2013,2.75,65000.0,2,Petrol,Manual,21.79,67.05,998.0
